881. (956) SPRING, SUMMER, AUTUMN, WINTER… AND SPRING (Kim Ki-duk, 2003)
882. (---) WELFARE (Frederick Wiseman, 1975)
883. (---) SHANGHAI EXPRESS (Josef von Sternberg, 1932)
884. (---) GLORIA (John Cassavetes, 1980)
885. (941) L'AMOUR FOU (Jacques Rivette, 1968)
886. (---) STROSZEK (Werner Herzog, 1977)
887. (---) EXOTICA (Atom Egoyan, 1994)
888. (1000) FEMALE TROUBLE (John Waters, 1974)
889. (974) JULIET OF THE SPIRITS (Federico Fellini, 1965)
890. (---) MYSTERIES OF LISBON (Raúl Ruiz, 2010)
891. (---) PERSEPOLIS (Vincent Paronnaud & Marjane Satrapi, 2007)
892. (936) THE END OF SUMMER (Yasujiro Ozu, 1961)
893. (---) THE ASTHENIC SYNDROME (Kira Muratova, 1989)
894. (---) MIKEY AND NICKY (Elaine May, 1976)
895. (---) THE RED AND THE WHITE (Miklós Jancsó, 1967)
896. (921) MY LITTLE LOVES (Jean Eustache, 1974)
897. (791) AMORES PERROS (Alejandro González Iñárritu, 2000)
898. (763) SIDEWAYS (Alexander Payne, 2004)
899. (---) CEDDO (Ousmane Sembene, 1977)
900. (---) SHOWGIRLS (Paul Verhoeven, 1995)
901. (651) MONTY PYTHON AND THE HOLY GRAIL (Terry Gilliam & Terry Jones, 1975)
902. (---) WENDY AND LUCY (Kelly Reichardt, 2008)
903. (849) CRÍA CUERVOS (Carlos Saura, 1976)
904. (875) ANATOMY OF A MURDER (Otto Preminger, 1959)
905. (---) PEOPLE ON SUNDAY (Robert Siodmak & Edgar G. Ulmer, 1930)
906. (876) THE CRIMINAL LIFE OF ARCHIBALDO DE LA CRUZ (Luis Buñuel, 1955)
907. (740) NIGHT OF THE DEMON (Jacques Tourneur, 1957)
908. (---) MOTHLIGHT (Stan Brakhage, 1963)
909. (---) ZORNS LEMMA (Hollis Frampton, 1970)
910. (---) FROM THE CLOUDS TO THE RESISTANCE (Jean-Marie Straub & Danièle Huillet, 1979)
911. (---) TONGUES UNTIED (Marlon Riggs, 1989)
912. (---) CEMETERY OF SPLENDOUR (Apichatpong Weerasethakul, 2015)
913. (983) DEEP RED (Dario Argento, 1975)
914. (884) SIMON OF THE DESERT (Luis Buñuel, 1965)
915. (701) SAVING PRIVATE RYAN (Steven Spielberg, 1998)
916. (815) OTHELLO (Orson Welles, 1951)
917. (---) ATLANTICS (Mati Diop, 2019)
918. (938) 7TH HEAVEN (Frank Borzage, 1927)
919. (---) PORTRAIT OF JENNIE (William Dieterle, 1948)
920. (899) THE LAST TEMPTATION OF CHRIST (Martin Scorsese, 1988)
921. (897) THE BRIDGES OF MADISON COUNTY (Clint Eastwood, 1995)
922. (824) THE LAST EMPEROR (Bernardo Bertolucci, 1987)
923. (766) DIRTY HARRY (Don Siegel, 1971)
924. (592) LET THE RIGHT ONE IN (Tomas Alfredson, 2008)
925. (---) KHRUSTALYOV, MY CAR! (Aleksey German, 1998)
926. (---) DOOMED LOVE (Manoel de Oliveira, 1978)
927. (---) MEEK'S CUTOFF (Kelly Reichardt, 2010)
928. (---) THE FOUNTAINHEAD (King Vidor, 1949)
929. (---) SEVEN BEAUTIES (Lina Wertmüller, 1975)
930. (693) AIRPLANE! (Jim Abrahams, David Zucker & Jerry Zucker, 1980)
931. (872) SAWDUST AND TINSEL (Ingmar Bergman, 1953)
932. (---) THE LONG FAREWELL (Kira Muratova, 1971)
933. (865) DUEL IN THE SUN (King Vidor, 1946)
934. (---) PERFUMED NIGHTMARE (Kidlat Tahimik, 1977)
935. (---) TRUE HEART SUSIE (D.W. Griffith, 1919)
936. (914) MOTHER INDIA (Mehboob Khan, 1957)
937. (715) GUN CRAZY (Joseph H. Lewis, 1950)
938. (874) MON ONCLE D'AMÉRIQUE (Alain Resnais, 1980)
939. (837) PORT OF SHADOWS (Marcel Carné, 1938)
940. (928) LA CHIENNE (Jean Renoir, 1931)
941. (803) OLYMPIA (Leni Riefenstahl, 1938)
942. (924) AMERICAN GRAFFITI (George Lucas, 1973)
943. (733) THE RIVER (Tsai Ming-liang, 1997)
944. (831) AMERICAN BEAUTY (Sam Mendes, 1999)
945. (623) A HISTORY OF VIOLENCE (David Cronenberg, 2005)
946. (909) NUMÉRO DEUX (Jean-Luc Godard, 1975)
947. (894) LA BÊTE HUMAINE (Jean Renoir, 1938)
948. (807) LÉON (Luc Besson, 1994)
949. (---) NOT RECONCILED (Jean-Marie Straub, 1965)
950. (910) ARABIAN NIGHTS (Pier Paolo Pasolini, 1974)
951. (---) ELEPHANT (Alan Clarke, 1989)
952. (995) REDS (Warren Beatty, 1981)
953. (---) THE RECKLESS MOMENT (Max Ophüls, 1949)
954. (937) MOI, UN NOIR (Jean Rouch, 1958)
955. (996) LE BOUCHER (Claude Chabrol, 1970)
956. (743) NEAR DARK (Kathryn Bigelow, 1987)
957. (785) AN AMERICAN IN PARIS (Vincente Minnelli, 1951)
958. (727) SPARTACUS (Stanley Kubrick, 1960)
959. (904) DUEL (Steven Spielberg, 1971)
960. (---) HANDSWORTH SONGS (John Akomfrah, 1986)
961. (997) ANATAHAN (Josef von Sternberg, 1953)
962. (984) L'ENFANCE NUE (Maurice Pialat, 1968)
963. (930) ELEVATOR TO THE GALLOWS (Louis Malle, 1958)
964. (761) THE KILLER (John Woo, 1989)
965. (830) LE TROU (Jacques Becker, 1960)
966. (---) THE GODFATHER PART III (Francis Ford Coppola, 1990)
967. (999) CUL-DE-SAC (Roman Polanski, 1966)
968. (968) ROPE (Alfred Hitchcock, 1948)
969. (972) BEFORE SUNRISE (Richard Linklater, 1995)
970. (903) BERLIN: SYMPHONY OF A GREAT CITY (Walter Ruttmann, 1927)
971. (798) BLOOD SIMPLE (Joel Coen & Ethan Coen, 1984)
972. (844) ROMAN HOLIDAY (William Wyler, 1953)
973. (799) THE LAST DETAIL (Hal Ashby, 1973)
974. (845) WHO'S AFRAID OF VIRGINIA WOOLF? (Mike Nichols, 1966)
975. (887) CARO DIARIO (Nanni Moretti, 1994)
976. (889) THE LORD OF THE RINGS: THE RETURN OF THE KING (Peter Jackson, 2003)
977. (912) THEY LIVE (John Carpenter, 1988)
978. (786) SATURDAY NIGHT AND SUNDAY MORNING (Karel Reisz, 1960)
979. (---) BEYOND THE VALLEY OF THE DOLLS (Russ Meyer, 1970)
980. (892) THE RETURN (Andrey Zvyagintsev, 2003)
981. (---) THE TARNISHED ANGELS (Douglas Sirk, 1957)
982. (951) SWEETIE (Jane Campion, 1989)
983. (946) AMERICA, AMERICA (Elia Kazan, 1963)
984. (---) FOX AND HIS FRIENDS (Rainer Werner Fassbinder, 1975)
985. (992) THE 47 RONIN (Kenji Mizoguchi, 1941)
986. (---) A PAGE OF MADNESS (Teinosuke Kinugasa, 1926)
987. (780) Z (Constantin Costa-Gavras, 1969)
988. (709) THE HOST (Bong Joon-ho, 2006)
989. (840) LES MAÎTRES FOUS (Jean Rouch, 1955)
990. (961) MILDRED PIERCE (Michael Curtiz, 1945)
991. (---) LADY WINDERMERE'S FAN (Ernst Lubitsch, 1925)
992. (809) LE SANG DES BÊTES (Georges Franju, 1949)
993. (---) THE NAKED KISS (Samuel Fuller, 1964)
994. (973) THE STRAIGHT STORY (David Lynch, 1999)
995. (994) FLOATING WEEDS (Yasujiro Ozu, 1959)
996. (855) SHOLAY (Ramesh Sippy, 1975)
997. (906) BRANDED TO KILL (Seijun Suzuki, 1967)
998. (---) TRÁS-OS-MONTES (Margarida Cordeiro & António Reis, 1976)
999. (853) KWAIDAN (Masaki Kobayashi, 1964)
1000. (955) CARLITO'S WAY (Brian De Palma, 1993)
